date,user,name,text,retweet,favorite,location
2021-08-14 22:59:06,FindAVac_Austin,Find A Vac - Austin Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: H-E-B
Location:
Brodie Lane H-E-B
6900 Brodie Lane Austin, Tx 78745-… https://t.co/58CyJR4AyE",0,0,TX
2021-08-14 22:59:06,FindAVac_Austin,Find A Vac - Austin Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: H-E-B
Location:
Burnet Rd H-E-B
5808 Burnet Rd Austin, Tx 78756-1100… https://t.co/rXi0txOZ11",0,0,TX
2021-08-14 22:59:06,photog2020,LandscaperPhotog,@RED_IN_PA_2 “In an effort to keep my patients and staff healthy”…if the vaccine works then why would her patients… https://t.co/t3p1fI06st,0,0,"Washington, USA"
2021-08-14 22:59:05,FindAVac_Hou,Find A Vac - Houston Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: The Woodlands

Registration link:… https://t.co/u2yZE8nFKJ",0,0,TX
2021-08-14 22:59:05,JohnRaemi,John Hewitt.,@crypticFruition @_____Wimpy @CrescentPatriot @kimbers671 Which vaccine claimed to prevent infection? show me a credible source.,0,0,
2021-08-14 22:59:05,FindAVac_Hou,Find A Vac - Houston Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Texas City

Registration link:… https://t.co/caEp18rGse",0,0,TX
2021-08-14 22:59:05,FindAVac_Hou,Find A Vac - Houston Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Sugar Land

Registration link:… https://t.co/STz1KbQO20",0,0,TX
2021-08-14 22:59:05,Alisha_C03,Alisha,How to respond to being asked about your covid vaccine card 🤣 #hilarious #imdoingit @adamhousley @dbongino… https://t.co/slX8XaH2Yj,0,1,"California, USA"
2021-08-14 22:59:05,FindAVac_Hou,Find A Vac - Houston Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Spring

Registration link: https://t.co/8a5LHT0WBf

[14-08-2021 17:59:05]",0,0,TX
2021-08-14 22:59:05,FindAVac_Hou,Find A Vac - Houston Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Rosenberg

Registration link:… https://t.co/6Ga35Ndgms",0,0,TX
2021-08-14 22:59:05,FindAVac_Hou,Find A Vac - Houston Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Richmond

Registration link:… https://t.co/stxuFP0bQl",0,0,TX
2021-08-14 22:59:05,FindAVac_Hou,Find A Vac - Houston Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Pearland

Registration link:… https://t.co/MMjONhqQGY",0,0,TX
2021-08-14 22:59:04,FindAVac_Hou,Find A Vac - Houston Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Pasadena

Registration link:… https://t.co/1pqP2GUbvr",0,0,TX
2021-08-14 22:59:04,HappyFl85034698,Happy_Flower,@uncledoomer What evidence do you have that libs aren't taking the vaccine?  Seriously.,0,0,
2021-08-14 22:59:04,FindAVac_Hou,Find A Vac - Houston Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Missouri City

Registration link:… https://t.co/5FqEpAqsdJ",0,0,TX
2021-08-14 22:59:04,FindAVac_Hou,Find A Vac - Houston Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: League City

Registration link:… https://t.co/fAXEHznJ60",0,0,TX
2021-08-14 22:59:04,FindAVac_Hou,Find A Vac - Houston Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Lake Jackson

Registration link:… https://t.co/iC0UImCJSU",0,0,TX
2021-08-14 22:59:04,FindAVac_Hou,Find A Vac - Houston Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: La Porte

Registration link:… https://t.co/BMCGjbK8lw",0,0,TX
2021-08-14 22:59:04,WolfishHead,Wolfish ☨,"BTW I stumbled across this while researching religious exemptions for medical procedures / ""vaccines.""

One cannot… https://t.co/k6eHLCN2Ti",0,0,https://wolfish.neocities.org/
2021-08-14 22:59:04,nonbinaryixing,Official Communist Party of Exoplanet,Apparently the girl wanted to get the vaccine but has a very severe phobia of needles which is why she was crying.… https://t.co/TmJGyEtIEF,0,0,he/him trans bisexual
2021-08-14 22:59:04,FindAVac_Hou,Find A Vac - Houston Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Kingwood

Registration link:… https://t.co/2LWqC67eYj",0,0,TX
2021-08-14 22:59:04,FindAVac_Hou,Find A Vac - Houston Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Katy

Registration link: https://t.co/8a5LHT0WBf

[14-08-2021 17:59:04]",0,0,TX
2021-08-14 22:59:04,FindAVac_Hou,Find A Vac - Houston Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Humble

Registration link: https://t.co/8a5LHT0WBf

[14-08-2021 17:59:03]",0,0,TX
2021-08-14 22:59:03,FindAVac_Hou,Find A Vac - Houston Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Houston

Registration link: https://t.co/8a5LHT0WBf

[14-08-2021 17:59:03]",0,0,TX
2021-08-14 22:59:03,DavidDeMera7,David DeMera,Do you know the difference between a gold star &amp; vaccine passports?  82 years. #dkpol,0,0,
2021-08-14 22:59:03,FindAVac_Hou,Find A Vac - Houston Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Galveston

Registration link:… https://t.co/b6z5sqBYjA",0,0,TX
2021-08-14 22:59:03,FindAVac_Hou,Find A Vac - Houston Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Friendswood

Registration link:… https://t.co/IHCGPa66CJ",0,0,TX
2021-08-14 22:59:03,FindAVac_Hou,Find A Vac - Houston Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Deer Park

Registration link:… https://t.co/wq6HeJapZF",0,0,TX
2021-08-14 22:59:03,FindAVac_Hou,Find A Vac - Houston Covid 19 Vaccine Tracker,"New available appointments detected!
Provider: CVS Pharmacy
City: Cypress

Registration link: https://t.co/8a5LHT0WBf

[14-08-2021 17:59:03]",0,0,TX
2021-08-14 22:59:03,Susan87944900,Susan,"@PrincipledProg1 @RepThomasMassie if people would just get the vaccine, the virus won't have anywhere to go but the… https://t.co/7jaLlcmhEV",0,0,
2021-08-14 22:59:02,nunez_anna,Anna Núñez #MaskUpTexas,"Only 28% of Young Black New Yorkers Are Vaccinated

#Coronavirus vax gap emerging as latest stark racial disparity… https://t.co/GoImqC9hEY",0,0,"Texas, USA"
2021-08-14 22:59:01,ReynoldsLaurel,Laurel Allison,"It’s not hate, it’s just so wrong to put medical staff at risk because you couldn’t be bothered to get the vaccine.… https://t.co/zzf7wctUFT",0,0,"Cobourg, Ontario"
2021-08-14 22:59:01,1_hostile_texan,Rob ❁,"@RWayne_68 @abc13houston I'll get the vaccine in about 5 to 7 years from now.
I want to see the long term affects.… https://t.co/sa4EVg5beh",0,0,"Cut N Shoot, TX"
2021-08-14 22:59:01,mtlblog,MTL Blog,"Video Shows Thousands Marching Through Montreal To Protest Quebec's Vaccine Passport

Full Article Here! 👉… https://t.co/ZfZkjgc1UZ",0,4,Montreal
2021-08-14 22:59:01,nnmiller1178,My Info,"@WilliamYardle10 @JudiciaryGOP Some real uneducated responses here. No wonder it is not going away. No vaccine, sta… https://t.co/mwudNfb6Yl",0,0,
2021-08-14 22:59:00,MelanieHT1919,Melanie Hawkins,"@MollyJongFast A friend of mines whose huband is an infectious disease doc, would politely explain how the vaccine… https://t.co/8GFQhnm8XS",0,0,Atlanta
2021-08-14 22:58:59,MaryK1987,Mary in MO,"@AndrewSullender I don't understand these people.  Why do you protest a vaccine?  If you choose not to take it, I d… https://t.co/n80sqscuCc",0,0,Missouri
2021-08-14 22:58:58,Sssoulless,Sssoulless,@vlottoisblotto @CTVNews A lot of people in china are getting extremely ill or dying shortly after they get the jab… https://t.co/MZ9qoFMwCJ,0,0,
2021-08-14 22:58:57,AlexBerenson,Alex Berenson,Now do vaccine efficacy https://t.co/Uwm0CVMsAM,44,225,New York
2021-08-14 22:58:57,JenniferLuvsLou,JenniferLuvsLou,"'Vaccine passports' are here. Here's how to prove your Covid-19 vaccination status on your phone
https://t.co/WkmXmCW28n",0,0,
2021-08-14 22:58:56,NicoleB72573097,Nicole Brock,"@Achies_store I got the vaccine but I'm still required to wear a mask at work. Outside of work, I choose fresh air.",0,0,
2021-08-14 22:58:55,RailrodeMike,Peter M. Gatliff,@patriottakes Thank God the rest of us Okies that took thier vaccine  shots. Stupid is that stupid dies.,0,0,Lawton Oklahoma
2021-08-14 22:58:54,medicDfuller,Douglas Fuller,"@SenTedCruz It’s a direct result of you and your governors anti mask , anti vaccine msgs you perpetuate 
#CruzAbboutTexasCovid19Disaster",0,0,"West Virginia, USA"
2021-08-14 22:58:53,Shredder_31,Shredder31,"@Team_Keefe i know they didn’t take years, but with the limited time frame they were able to get a vaccine that gre… https://t.co/RnsKIz2e18",0,0,
2021-08-14 22:58:53,genenda,Genenda Lane,"@JDMorgan @FandemicTour I was getting nervous about it. I didn't feel safe going, but I didn't want to lose the mon… https://t.co/KbL1AZ8o0b",0,0,Illinois
2021-08-14 22:58:53,calilovespan,Cali 🦒🎮,"@MirrorManDan Dude, come on. Brilliant minds that have spent their lives researching cures for illnesses have come… https://t.co/dPaqXoFKXe",0,1,Lon Lon Ranch
2021-08-14 22:58:53,lwericksonplay1,Lisa Ericsson,"@Darkseid09 @JoyAnnReid The “difference”? In addition to significantly lowering the risk of infection, vaccines pre… https://t.co/6p72q3DKx5",0,0,
2021-08-14 22:58:53,ConspiracyCen,NQTABLE * * *,@Tweetyathlete @CP24 Why do you feel vaccine passports are necessary? Vaccinated still get carry and spread covid.,0,0,Canada
2021-08-14 22:58:51,followkevykev,Kev,"'Vaccine passports' are here. Here's how to prove your Covid-19 vaccination status on your phone
https://t.co/fu27fWCE2x",0,0,
2021-08-14 22:58:48,AspianoJr,aspiano,@SKY2DT You can’t mandate a vaccine that is not FDA Approved,0,0,
2021-08-14 22:58:48,CryptoMagnetdsm,Crypto Magnet,"@kc_boyer @TxStateHooper @JoeBiden Hey genius,  the vaccine doesn't stop you from getting it or spreading it hence… https://t.co/0Ta9OtMN0Y",0,0,"Des Moines, IA"
2021-08-14 22:58:46,BegoFrancot,Bego Francot,@davematt88 @Sundae_Gurl2 Terribly sad and shocked about people not wanting to get the vaccine ! 😔,0,1,
2021-08-14 22:58:46,mibanta,Marcia Banta,Dear Vaccine refuser...you are responsible. https://t.co/nvAt52tEaS,0,0,"Lewiston, Idaho"
2021-08-14 22:58:44,maddog60352461,Mad Dogs & Englishmen,Liberalism ?? where's the vaccine for this ?? https://t.co/44XUT15i36,0,0,"In The Dog House, "
2021-08-14 22:58:43,CastonChris,Christine Caston,God also made the scientist who discovered the vaccine 💉 and the Doctor who cared for those effected with… https://t.co/lB1OtpKEb3,0,0,"Chicago, Illinois"
2021-08-14 22:58:43,Lockwood88S,SarahLockwood88,@DanChun65160084 @CTVVancouver Who the fuck would take a vaccine for a 99.8% survivable illness when they dont even… https://t.co/V5dYfd1di8,0,0,
2021-08-14 22:58:42,Eduard0_valadez,Eduardo,Y’all drank the original formula of jack 3D and wish they still sold it even if you test positive for meth but won’t get the vaccine.,0,0,"Watsonville, CA"
2021-08-14 22:58:42,KevClarke76,Kevin Clarke,@AdamJSBounds What’s the alternative. Feel the way you do or have the vaccine and continue. Possibly you feel that… https://t.co/tBkDZeYWSD,0,0,Scotland
2021-08-14 22:58:41,NexTakeJim,NexTakeJim,"@jjdr32 @realdmcfail98 I don’t, they think they were going to create the cure. Maybe they would have. But we never… https://t.co/MuilCoEAGU",0,0,"New York, USA"
2021-08-14 22:58:41,burrosavic,Baron of Burleigh,"Please consider this, the government are pushing and bullying us the population of Australia to take the COVID vacc… https://t.co/gmVXixjaD8",4,15,Burleigh Heads 
2021-08-14 22:58:41,IceguyCT,Conscientious Iceman🧊,"@washingtonpost ""No Jab, No Job"" Policies are on the way.
'You can’t make me get #vaccinated.
'I don’t have to hire… https://t.co/bRFI57L7s6",0,1,Straight Outta Hartford👨🏿‍⚕️
2021-08-14 22:58:40,KSteponik,Kristine Lee,@RobertB42097127 @fredshesaid1 @RonFilipkowski @Materaki1 He didn’t care &amp; doesn’t care now about all the people th… https://t.co/h8wdKr9nNo,0,0,"Mpls, MN"
2021-08-14 22:58:38,surleyjay,SurlyJay,"@Patrick91628236 @LeslynLewis Get a vaccine to protect other Canadians, but blindly disregarding side effects that… https://t.co/EJHYLSqRSW",0,0,"Alberta, Canada"
2021-08-14 22:58:38,sharrij,Wanderer,"Fuck your vaccine. 

'Vaccine passports' are here. Here's how to prove your Covid-19 vaccination status on your pho… https://t.co/Al5XDMwXnM",0,1,Everywhere you wanna be
2021-08-14 22:58:38,HomoHulk,GVNR 🦆❤️‍🔥,It makes me irrationally angry the way mfs be lying about the vaccine for engagement,0,2,"Columbus, Ohio"
2021-08-14 22:58:37,repub111,USA1,@JVCOOP2 @RepMaryMiller Clueless liberal. Vaccines don't protect from Delta &amp; they're starting to find the side aff… https://t.co/ZFHatVVZOf,0,0,
2021-08-14 22:58:37,NathPernod,NathPernod,"@MaizyDaizyZzzz This just cant happen, we can not give this vaccine to children, its not safe, and not needed.  Chi… https://t.co/UFXRcothzj",0,0,
2021-08-14 22:58:37,RobertChaulk,Robert Chaulk,"@UncleAl91 Yes b'y, dats it.. We know get'n the virus can end badly so not much else to do but take chances with th… https://t.co/c2koUMzn5U",0,0,"Newfoundland and Labrador, CA"
